Date,Open,High,Low,Close,Adj Close,Volume
2022-04-08,284500.000000,284500.000000,281000.000000,283000.000000,275899.968750,185278
2022-04-11,282500.000000,289000.000000,281500.000000,286000.000000,278824.718750,196683
2022-04-12,285500.000000,287000.000000,282000.000000,282000.000000,274925.062500,196710
2022-04-13,285000.000000,286500.000000,283000.000000,285500.000000,278337.250000,128670
2022-04-14,285500.000000,288000.000000,284000.000000,286000.000000,278824.718750,207690
2022-04-15,292000.000000,293500.000000,282000.000000,282500.000000,275412.531250,443687
2022-04-18,281500.000000,283500.000000,278000.000000,283000.000000,275899.968750,181166
2022-04-19,284500.000000,288500.000000,282500.000000,288500.000000,281261.968750,256646
2022-04-20,288500.000000,292000.000000,287000.000000,289500.000000,282236.875000,218556
2022-04-21,292000.000000,300000.000000,291500.000000,299000.000000,291498.531250,417039
2022-04-22,295500.000000,297000.000000,292500.000000,295500.000000,288086.375000,254910
2022-04-25,289500.000000,290500.000000,286000.000000,286000.000000,278824.718750,251867
2022-04-26,288000.000000,288500.000000,282000.000000,284000.000000,276874.875000,302521
2022-04-27,279000.000000,279500.000000,276000.000000,278000.000000,271025.406250,304986
2022-04-28,280500.000000,290000.000000,280500.000000,290000.000000,282724.343750,341213
2022-04-29,286500.000000,290500.000000,285500.000000,289000.000000,281749.437500,178473
2022-05-02,285000.000000,293500.000000,284500.000000,293000.000000,285649.093750,234352
2022-05-03,292000.000000,295000.000000,289000.000000,289000.000000,281749.437500,154703
2022-05-04,289000.000000,298000.000000,289000.000000,291500.000000,284186.718750,193167
2022-05-06,286000.000000,288000.000000,284000.000000,286000.000000,278824.718750,192881
2022-05-10,277500.000000,280000.000000,272000.000000,276000.000000,269075.562500,291390
2022-05-11,275500.000000,276500.000000,273000.000000,274500.000000,267613.218750,177462
2022-05-12,273000.000000,279000.000000,272500.000000,273000.000000,266150.875000,251662
2022-05-13,276500.000000,282000.000000,273000.000000,280500.000000,273462.687500,254670
2022-05-16,282000.000000,284000.000000,279500.000000,281000.000000,273950.156250,175543
2022-05-17,283000.000000,288500.000000,283000.000000,287500.000000,280287.062500,190081
2022-05-18,289000.000000,290500.000000,287000.000000,288000.000000,280774.500000,193713
2022-05-19,280000.000000,287500.000000,279500.000000,285000.000000,277849.812500,262911
2022-05-20,286500.000000,293000.000000,286500.000000,291500.000000,284186.718750,206080
2022-05-23,292500.000000,294000.000000,289000.000000,292500.000000,285161.625000,189083
2022-05-24,291500.000000,295500.000000,289000.000000,289000.000000,281749.437500,221667
2022-05-25,293000.000000,294000.000000,290500.000000,290500.000000,283211.812500,201411
2022-05-26,289000.000000,294000.000000,289000.000000,294000.000000,286624.000000,245009
2022-05-27,295000.000000,296500.000000,292000.000000,294000.000000,286624.000000,240511
2022-05-30,295000.000000,296000.000000,292500.000000,294000.000000,286624.000000,200031
2022-05-31,294000.000000,294000.000000,288000.000000,289000.000000,281749.437500,695314
2022-06-02,291500.000000,291500.000000,286000.000000,288000.000000,280774.500000,311949
2022-06-03,290500.000000,295000.000000,289000.000000,290000.000000,282724.343750,237752
2022-06-07,290000.000000,293000.000000,286500.000000,287000.000000,279799.593750,243572
2022-06-08,287500.000000,290000.000000,285000.000000,285500.000000,278337.250000,151759
2022-06-09,285500.000000,287000.000000,284000.000000,286000.000000,278824.718750,262830
2022-06-10,282500.000000,282500.000000,278000.000000,279000.000000,272000.312500,284607
2022-06-13,273500.000000,274000.000000,268000.000000,268000.000000,261276.281250,374998
2022-06-14,262000.000000,265000.000000,261000.000000,263500.000000,256889.187500,395108
2022-06-15,265500.000000,266000.000000,259000.000000,261500.000000,254939.359375,281819
2022-06-16,263500.000000,270000.000000,263500.000000,267500.000000,260788.843750,301214
2022-06-17,260000.000000,265000.000000,259500.000000,262500.000000,255914.281250,627182
2022-06-20,264000.000000,264000.000000,250500.000000,252500.000000,246165.171875,350343
2022-06-21,253500.000000,255000.000000,248500.000000,250500.000000,244215.343750,219217
2022-06-22,252500.000000,252500.000000,241000.000000,242500.000000,236416.046875,371830
2022-06-23,240000.000000,241000.000000,233500.000000,234000.000000,228129.312500,437747
2022-06-24,234000.000000,239500.000000,229500.000000,238000.000000,232028.953125,328581
2022-06-27,240500.000000,241000.000000,233500.000000,238000.000000,232028.953125,297209
2022-06-28,238500.000000,243000.000000,238500.000000,243000.000000,236903.500000,257774
2022-06-29,237000.000000,237500.000000,233000.000000,234000.000000,231947.359375,302546
2022-06-30,234000.000000,235500.000000,230500.000000,230500.000000,228478.062500,323966
2022-07-01,234500.000000,236500.000000,230000.000000,232500.000000,230460.515625,298947
2022-07-04,233500.000000,235000.000000,226500.000000,230000.000000,227982.453125,265047
2022-07-05,233000.000000,239000.000000,231000.000000,238500.000000,236407.890625,287694
2022-07-06,236000.000000,236500.000000,230000.000000,230000.000000,227982.453125,324077
2022-07-07,232000.000000,232500.000000,227500.000000,230000.000000,227982.453125,266156
2022-07-08,232500.000000,235500.000000,231000.000000,231000.000000,228973.671875,209419
2022-07-11,231500.000000,232000.000000,228000.000000,230000.000000,227982.453125,130550
2022-07-12,229500.000000,229500.000000,221000.000000,223000.000000,221043.859375,252206
2022-07-13,223000.000000,228500.000000,223000.000000,226500.000000,224513.156250,187735
2022-07-14,223000.000000,225000.000000,222000.000000,223000.000000,221043.859375,310781
2022-07-15,225000.000000,228000.000000,221500.000000,224000.000000,222035.078125,298831
2022-07-18,226000.000000,227000.000000,222000.000000,226500.000000,224513.156250,273744
2022-07-19,226500.000000,230500.000000,225500.000000,230000.000000,227982.453125,273542
2022-07-20,234000.000000,234000.000000,230500.000000,232000.000000,229964.906250,199103
2022-07-21,230000.000000,235000.000000,228000.000000,235000.000000,232938.593750,260004
2022-07-22,235500.000000,236500.000000,232500.000000,234000.000000,231947.359375,168210
2022-07-25,233500.000000,236000.000000,232500.000000,234500.000000,232442.968750,342567
2022-07-26,234500.000000,236000.000000,233000.000000,235500.000000,233434.203125,103839
2022-07-27,235500.000000,237000.000000,234000.000000,236500.000000,234425.437500,185386
2022-07-28,238500.000000,239500.000000,237000.000000,238500.000000,236407.890625,179304
2022-07-29,237500.000000,243000.000000,237500.000000,242000.000000,239877.187500,306236
2022-08-01,245000.000000,245000.000000,238500.000000,240000.000000,237894.734375,273551
2022-08-02,240000.000000,240500.000000,234500.000000,236000.000000,233929.812500,278244
2022-08-03,234500.000000,237500.000000,232500.000000,235500.000000,233434.203125,272038
2022-08-04,237000.000000,239000.000000,232500.000000,233000.000000,230956.140625,430497
2022-08-05,234500.000000,241000.000000,233000.000000,239500.000000,237399.109375,374503
2022-08-08,239500.000000,241000.000000,236500.000000,240000.000000,237894.734375,181139
2022-08-09,245500.000000,249000.000000,243000.000000,246000.000000,243842.093750,318194
2022-08-10,247500.000000,251500.000000,246000.000000,248500.000000,246320.171875,312580
2022-08-11,251500.000000,258000.000000,250000.000000,257000.000000,254745.609375,378261
2022-08-12,257000.000000,261500.000000,255500.000000,259500.000000,257223.671875,304190
2022-08-16,263500.000000,266500.000000,257000.000000,258000.000000,255736.828125,368851
2022-08-17,260000.000000,265500.000000,257500.000000,258000.000000,255736.828125,345970
2022-08-18,255000.000000,257000.000000,252000.000000,256000.000000,253754.375000,262167
2022-08-19,256500.000000,256500.000000,251500.000000,255000.000000,252763.156250,256031
2022-08-22,252000.000000,253500.000000,248000.000000,249000.000000,246815.781250,297487
2022-08-23,246500.000000,250500.000000,244500.000000,248000.000000,245824.562500,279380
2022-08-24,246000.000000,248000.000000,243000.000000,245500.000000,243346.484375,267236
2022-08-25,247000.000000,250500.000000,245500.000000,250500.000000,248302.625000,234092
2022-08-26,252500.000000,254000.000000,247500.000000,249000.000000,246815.781250,238026
2022-08-29,241500.000000,245500.000000,240000.000000,244000.000000,241859.640625,209755
2022-08-30,246500.000000,255500.000000,245000.000000,254000.000000,251771.921875,341331
2022-08-31,251500.000000,258000.000000,249000.000000,255000.000000,252763.156250,468949
2022-09-01,252500.000000,259500.000000,251500.000000,253000.000000,250780.687500,437904
2022-09-02,253000.000000,254000.000000,246000.000000,246000.000000,243842.093750,450262
2022-09-05,246000.000000,254000.000000,245000.000000,252500.000000,250285.078125,307203
2022-09-06,248500.000000,254500.000000,248500.000000,252500.000000,250285.078125,209262
2022-09-07,248500.000000,249500.000000,242000.000000,246000.000000,243842.093750,413650
2022-09-08,242500.000000,245000.000000,237500.000000,241500.000000,239381.578125,497799
2022-09-13,240000.000000,250000.000000,240000.000000,248000.000000,245824.562500,539335
2022-09-14,240000.000000,242500.000000,237500.000000,239500.000000,237399.109375,382467
2022-09-15,239000.000000,239000.000000,228500.000000,235000.000000,232938.593750,514057
2022-09-16,231500.000000,236500.000000,230000.000000,230500.000000,228478.062500,392504
2022-09-19,229000.000000,232000.000000,228000.000000,231000.000000,228973.671875,245546
2022-09-20,233000.000000,241000.000000,233000.000000,239500.000000,237399.109375,339939
2022-09-21,238000.000000,241000.000000,235500.000000,238000.000000,235912.281250,208920
2022-09-22,235000.000000,236500.000000,234000.000000,235500.000000,233434.203125,197040
2022-09-23,236000.000000,242500.000000,234000.000000,236000.000000,233929.812500,240590
2022-09-26,230500.000000,232500.000000,222500.000000,224500.000000,222530.703125,412237
2022-09-27,226000.000000,229500.000000,224000.000000,229000.000000,226991.218750,409286
2022-09-28,227000.000000,232500.000000,225500.000000,228000.000000,226000.000000,373979
2022-09-29,229000.000000,230000.000000,219000.000000,219500.000000,219500.000000,421889
2022-09-30,218500.000000,219000.000000,211000.000000,211000.000000,211000.000000,412612
2022-10-04,215500.000000,226000.000000,215000.000000,222500.000000,222500.000000,322898
2022-10-05,226000.000000,226500.000000,220000.000000,223000.000000,223000.000000,236774
2022-10-06,224000.000000,227500.000000,223000.000000,224000.000000,224000.000000,183132
2022-10-07,223500.000000,228000.000000,223000.000000,226500.000000,226500.000000,274457
2022-10-11,225000.000000,231000.000000,223500.000000,230000.000000,230000.000000,512457
2022-10-12,230500.000000,238000.000000,227000.000000,236500.000000,236500.000000,386804
2022-10-13,237500.000000,245000.000000,237000.000000,237500.000000,237500.000000,515327
2022-10-14,240500.000000,249000.000000,239000.000000,246000.000000,246000.000000,467706
2022-10-17,243500.000000,249500.000000,243000.000000,247500.000000,247500.000000,293992
2022-10-18,251500.000000,253000.000000,244500.000000,250000.000000,250000.000000,364684
2022-10-19,250000.000000,258000.000000,249000.000000,255000.000000,255000.000000,493090
2022-10-20,253500.000000,254500.000000,248000.000000,252000.000000,252000.000000,613413
2022-10-21,250000.000000,251000.000000,243000.000000,249000.000000,249000.000000,372162
2022-10-24,255000.000000,256000.000000,245500.000000,248000.000000,248000.000000,306768
2022-10-25,246500.000000,247000.000000,236000.000000,239500.000000,239500.000000,588197
2022-10-26,237500.000000,241000.000000,235000.000000,237000.000000,237000.000000,377516
2022-10-27,240000.000000,250000.000000,239500.000000,249000.000000,249000.000000,476197
2022-10-28,246500.000000,251000.000000,245500.000000,247000.000000,247000.000000,390447
2022-10-31,250000.000000,250000.000000,244500.000000,249000.000000,249000.000000,378237
2022-11-01,250000.000000,255500.000000,247000.000000,254500.000000,254500.000000,332397
2022-11-02,257000.000000,267000.000000,255000.000000,258500.000000,258500.000000,677114
2022-11-03,253500.000000,262500.000000,252500.000000,258000.000000,258000.000000,557476
2022-11-04,257500.000000,260500.000000,252500.000000,256000.000000,256000.000000,341234
2022-11-07,258000.000000,276500.000000,258000.000000,276500.000000,276500.000000,786325
2022-11-08,277500.000000,280000.000000,271500.000000,273000.000000,273000.000000,574555
2022-11-09,275500.000000,285000.000000,275000.000000,283500.000000,283500.000000,698635
2022-11-10,280000.000000,288500.000000,278000.000000,281000.000000,281000.000000,695094
2022-11-11,289000.000000,289000.000000,281500.000000,285500.000000,285500.000000,539139
2022-11-14,292000.000000,301000.000000,291000.000000,294500.000000,294500.000000,919941
2022-11-15,295500.000000,297000.000000,289000.000000,291500.000000,291500.000000,469800
2022-11-16,290500.000000,290500.000000,278500.000000,288000.000000,288000.000000,705848
2022-11-17,285000.000000,290500.000000,282500.000000,284000.000000,284000.000000,331954
2022-11-18,288000.000000,295500.000000,287500.000000,289500.000000,289500.000000,401272
2022-11-21,290000.000000,290000.000000,284000.000000,288500.000000,288500.000000,265473
